Datum,Markt,Produktgruppe,Produktuntergruppe,Produkt,Kennzahl,Preis,Wert,Einheit,Währung,Kostenkomponente,Verkaufsregion,Wertschöpfungsstufe,Wertschöpfungsstufe Detail,Aussenhandel,Produktherkunft,Produktionssystem,Produkteigenschaften,Verwendungsart,Datenart,Datenquelle
2024,Milch und Milchprodukte,Konsummilch,Vollmilch,Vollmilch Past,Preis,1.72,1.72,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink Past,Preis,1.72,1.72,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch AT, total",Preis,46.5136,46.5136,kg,Rappen,exkl. MwSt,Österreich,Produktion,Ab Hof (Stufe Produktion),NA,Österreich,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,AMA Österreich
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,68.8469,68.8469,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Verkäste Milch (konv.),Preis,77.3015,77.3015,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Konventionelle Milch, total",Preis,55.4917,55.4917,kg,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,Konventionell,NA,Segment B,Richtpreis,BOM
2024,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink Past,Preis,1.93,1.93,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch IT, total",Preis,48.9933,48.9933,kg,Rappen,exkl. MwSt,Italien,Produktion,Ab Hof (Stufe Produktion),NA,Italien,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,CLAL Italien
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,76.9889,76.9889,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Segment B,Preis,53.6325,53.6325,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment B,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink UHT,Preis,1.86,1.86,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Richtpreis, Segment B",Preis,55.4917,55.4917,kg,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,Konventionell,NA,Segment B,Richtpreis,BOM
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Konventionelle Milch, total",Preis,80.5,80.5,kg,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,Konventionell,NA,Segment A,Richtpreis,BOM
2024,Futtermittel,Getreide,Schwein - Mischfutter,"Muttersauen tragend,  konv.",Preis,56.31,56.31,100 kg,CHF,NA,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,NA,Nicht-Bio,NA,Mischfutter,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,81.8257,81.8257,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 1,NA,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Eier,Schaleneier,Aufschlagsaktion,"Aufschlagsaktion, eingesetzte Mittel",Preis,5.8,5.8,Stück,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,"Boden, Freiland & Bio",roh,NA,"Aufschlagsaktion, Ist","BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Richtpreis, Segment A",Preis,80.5,80.5,kg,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,Konventionell,NA,Segment A,Richtpreis,BOM
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,89.7968,89.7968,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 1,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Käse,Hüttenkäse,Hüttenkäse nature 15%,Preis,9.18,9.18,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Verkäste Milch (konv.),Preis,81.6391,81.6391,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 5,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,81.7178,81.7178,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 5,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Konsummilch,Magermilch,Magermilch UHT,Preis,1.62,1.62,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,77.4153,77.4153,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 5,NA,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Käse,Mozzarella,Mozzarella,Preis,11.13,11.13,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2024,Futtermittel,Getreide,Schwein - Mischfutter,"Ferkelaufzucht, bio",Preis,113.08,113.08,100 kg,CHF,NA,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,NA,Bio,NA,Mischfutter,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,81.4863,81.4863,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,"Brotgetreide, Mehl, Backwaren",Mehl,Mehl,"Mehl, nicht bio",Preis,1.63,1.63,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Mehl,Industriemehl,"Industriemehl,  konv., CH",Preis,99.18,99.18,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,Schweiz,Konventionell,länger haltbar gemacht,"Zwischenprodukt zur Weiterverarbeitung (menschlicher Verzehr), nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Milch für Emmentaler,Preis,73.6769,73.6769,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment A,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Milch für Tilsiter,Preis,75.4688,75.4688,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment A,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen Top, IP, CH",Preis,72.71,72.71,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,IP Suisse,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,"Brotgetreide, Mehl, Backwaren",Mehl,Halbweissmehl,"Halbweissmehl, nicht bio",Preis,2.1,2.1,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,66.4097,66.4097,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 5,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch DE, total",Preis,45.4312,45.4312,kg,Rappen,exkl. MwSt,Deutschland,Produktion,Ab Hof (Stufe Produktion),NA,Deutschland,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,BLE Deutschland
2024,"Brotgetreide, Mehl, Backwaren",Mehl,Weissmehl,"Weissmehl, nicht bio",Preis,2.15,2.15,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Mehl,Zopfmehl,"Zopfmehl, nicht bio",Preis,2.17,2.17,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Mehl,Zopfmehl,"Zopfmehl, bio",Preis,3.79,3.79,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Frischbrot,Ruchbrot,"Ruchbrot 1kg, bio",Preis,3.3,3.3,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen, bio Knospe, Europa",Preis,79.78,79.78,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,Import,EU,Bio,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen, bio Knospe, CH",Preis,118.55,118.55,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Bio,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,"Brotgetreide, Mehl, Backwaren",Dinkel,Dinkel,"Dinkel, IP, CH",Preis,144.67,144.67,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,IP Suisse,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Ölsaaten,Ölsaaten,Raps,"Rapsöl, nicht bio, CH",Preis,7.43,7.43,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,Ölsaaten,Ölsaaten,Sonnenblumen,"Sonnenblumenöl, nicht bio, CH",Preis,6.78,6.78,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,IP Suisse Wiesenmilch,Preis,73.9937,73.9937,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,IP Suisse,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,"Brotgetreide, Mehl, Backwaren",Mehl,Dinkelmehl,"Dinkelmehl, nicht bio",Preis,3.83,3.83,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Frischbrot,Ruchbrot,"Ruchbrot 250g, nicht bio",Preis,4.58,4.58,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen, Europa,  konv.",Preis,56.94,56.94,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,Import,EU,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,"Brotgetreide, Mehl, Backwaren",Frischbrot,Halbweissbrot,"Halbweissbrot 500g, nicht bio",Preis,2.4,2.4,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen II, IP, CH",Preis,63.86,63.86,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,IP Suisse,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,72.1683,72.1683,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 3,NA,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch EU, total",Preis,46.0739,46.0739,kg,Rappen,exkl. MwSt,EU-28,Produktion,Ab Hof (Stufe Produktion),NA,EU,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,EU Kommission
2024,"Brotgetreide, Mehl, Backwaren",Mehl,Halbweissmehl,"Halbweissmehl, bio",Preis,3.99,3.99,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Verkäste Milch (konv.),Preis,73.9594,73.9594,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Ölsaaten,Ölsaaten,Sonnenblumen,"Sonnenblumenöl, nicht bio, Import",Preis,5.32,5.32,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Mehl,Dinkelmehl,"Dinkelmehl, bio",Preis,5.37,5.37,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen Biskuit,  konv., CH",Preis,62.5,62.5,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Joghurt,Joghurt nature,Joghurt nature,Preis,2.67,2.67,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Milchpulver,Magermilchpulver,Magermilchpulver EU,Preis,2.36,2.36,kg,CHF,exkl. MwSt,EU-28,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,EU,NA,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,EU Kommission
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,74.3724,74.3724,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 2,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen I,  konv., CH",Preis,62.7,62.7,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Butter,Industriebutter,Industriebutter Kochbutter (Die Butter),Preis,12.51,12.51,kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,"Brotgetreide, Mehl, Backwaren",Mehl,Weissmehl,"Weissmehl, bio",Preis,3.22,3.22,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Frischbrot,Halbweissbrot,"Halbweissbrot 250g, bio",Preis,5.2,5.2,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Mehl,Ruchmehl,"Ruchmehl, bio",Preis,3.19,3.19,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Frischbrot,Halbweissbrot,"Halbweissbrot 1kg, bio",Preis,3.2,3.2,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Frischbrot,Ruchbrot,"Ruchbrot 500g, bio",Preis,5.08,5.08,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Frischbrot,Halbweissbrot,"Halbweissbrot 250g, nicht bio",Preis,4.92,4.92,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Frischbrot,Halbweissbrot,"Halbweissbrot, nicht bio, Durchschnitt",Preis,3.2,3.2,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Mehl,Vollkornmehl,"Vollkornmehl, nicht bio",Preis,2.55,2.55,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,75.053,75.053,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,NA,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,"Brotgetreide, Mehl, Backwaren",Mehl,Bollmehl,"Bollmehl, lose,  konv.",Preis,29.26,29.26,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,NA,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch FR, total",Preis,42.5704,42.5704,kg,Rappen,exkl. MwSt,Frankreich,Produktion,Ab Hof (Stufe Produktion),NA,Frankreich,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,France Agrimer
2024,Milch und Milchprodukte,Butter,Butter,Butter EU,Preis,6.27,6.27,kg,CHF,exkl. MwSt,EU-28,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,EU,NA,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,EU Kommission
2024,"Brotgetreide, Mehl, Backwaren",Weizen,Roggen,"Roggen,  konv., CH",Preis,50.7,50.7,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,"Brotgetreide, Mehl, Backwaren",Frischbrot,Halbweissbrot,"Halbweissbrot, bio, Durchschnitt",Preis,4.54,4.54,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,72.7063,72.7063,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 2,NA,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Ölsaaten,Ölsaaten,Sonnenblumen,"Sonnenblumenöl, bio, Import",Preis,11.49,11.49,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Frischbrot,Ruchbrot,"Ruchbrot, nicht bio, Durchschnitt",Preis,3.15,3.15,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,Milch und Milchprodukte,Milchpulver,Magermilchpulver,Magermilchpulver,Preis,4.94,4.94,kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,73.151,73.151,kg,Rappen,exkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,NA,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2024,"Brotgetreide, Mehl, Backwaren",Frischbrot,Ruchbrot,"Ruchbrot 500g, nicht bio",Preis,2.97,2.97,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,"Brotgetreide, Mehl, Backwaren",Mehl,Vollkornmehl,"Vollkornmehl, bio",Preis,3.17,3.17,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2024,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Verkäste Milch (konv.),Preis,73.7196,73.7196,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 2,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
